# Wavelength (um),Conductivity
6.886318038139225273e+00, 9.208363174400000517e-01
6.886486672682196719e+00, 8.645324036699999493e-01
6.886655315484532025e+00, 7.851868617099999614e-01
6.886823966546838705e+00, 7.775896306999999785e-01
6.886992625869724272e+00, 8.543720598299999747e-01
6.887161293453795352e+00, 9.134903668499999574e-01
6.887329969299657684e+00, 9.442777474900000412e-01
6.887498653407919669e+00, 9.609068844000000498e-01
6.887667345779187933e+00, 9.716439919299999506e-01
6.887836046414068214e+00, 9.791102662999999762e-01
6.889861098815580398e+00, 9.967782941199999636e-01
6.898311649950804814e+00, 9.973377669099999787e-01
6.903815633272130547e+00, 9.777948818899999672e-01
6.903985125888748797e+00, 9.745972355899999995e-01
6.904154626827852859e+00, 9.706791661100000468e-01
6.904324136090055575e+00, 9.658912313999999943e-01
6.904493653675969789e+00, 9.598809574700000180e-01
6.904663179586208344e+00, 9.521242976199999486e-01
6.904832713821384971e+00, 9.419354385199999458e-01
6.905002256382112513e+00, 9.282785385599999772e-01
6.905171807269003814e+00, 9.095392802099999674e-01
6.905341366482672605e+00, 8.831741339099999921e-01
6.905510934023733505e+00, 8.452029213899999727e-01
6.905680509892798469e+00, 7.897800289499999904e-01
6.905850094090481228e+00, 7.103054975799999449e-01
6.906019686617395514e+00, 6.072668273200000355e-01
6.906189287474155947e+00, 5.091572034800000424e-01
6.906358896661373592e+00, 4.775731571499999828e-01
6.906528514179665734e+00, 5.393393407800000094e-01
6.906698140029644328e+00, 6.451229398000000170e-01
6.906867774211923106e+00, 7.411656683599999740e-01
6.907037416727116685e+00, 8.116021168799999463e-01
6.907207067575838799e+00, 8.601255945200000363e-01
6.907376726758703178e+00, 8.934519535599999562e-01
6.907546394276323554e+00, 9.167647611600000523e-01
6.907716070129316321e+00, 9.334772828199999761e-01
6.907885754318293436e+00, 9.457576940199999838e-01
6.908055446843870406e+00, 9.549884604199999627e-01
6.908225147706661851e+00, 9.620664747999999600e-01
6.908394856907281500e+00, 9.675931097000000092e-01
6.908564574446343087e+00, 9.719963607299999531e-01
6.908734300324462119e+00, 9.755876007299999486e-01
6.908904034542254102e+00, 9.785605570600000025e-01
6.912130570035873944e+00, 9.936889383500000505e-01
6.920635871068913758e+00, 9.976992601099999858e-01
6.929162129249203161e+00, 9.998453051900000332e-01
6.937709422130223125e+00, 9.972281664000000045e-01
6.946277827648579262e+00, 9.978202735700000270e-01
6.954867424126377706e+00, 9.822218643400000282e-01
6.955211449869398876e+00, 9.795487920200000032e-01
6.955383475504270052e+00, 9.779824254600000266e-01
6.955555509648889689e+00, 9.762247550699999499e-01
6.955727552303889283e+00, 9.742440277799999659e-01
6.955899603469900327e+00, 9.720022206399999698e-01
6.956071663147555206e+00, 9.694510656899999468e-01
6.956243731337484526e+00, 9.665293277500000002e-01
6.956415808040321558e+00, 9.631603734700000530e-01
6.956587893256696020e+00, 9.592467570599999549e-01
6.956759986987242073e+00, 9.546621882000000392e-01
6.956932089232589433e+00, 9.492402380100000148e-01
6.957104199993369598e+00, 9.427572105299999450e-01
6.957276319270216725e+00, 9.349054500600000317e-01
6.957448447063763197e+00, 9.252490492099999519e-01
6.957620583374638734e+00, 9.131484015199999860e-01
6.957792728203477495e+00, 8.976193542799999481e-01
6.957964881550910974e+00, 8.770517136000000047e-01
6.958137043417571554e+00, 8.485912831799999889e-01
6.958309213804090732e+00, 8.066755471000000011e-01
6.958481392711103553e+00, 7.397939908799999742e-01
6.958653580139239736e+00, 6.311913576400000059e-01
6.958825776089133441e+00, 5.267294056500000377e-01
6.958997980561417052e+00, 5.244131017800000016e-01
6.959170193556722950e+00, 4.966581466400000200e-01
6.959342415075684407e+00, 4.054473318099999779e-01
6.959514645118932918e+00, 2.877003363299999728e-01
6.959686883687102643e+00, 1.961343018900000013e-01
6.959859130780826852e+00, 1.736914006399999932e-01
6.960031386400737929e+00, 2.276073453499999899e-01
6.960203650547468257e+00, 3.296975211900000091e-01
6.960375923221652883e+00, 4.289649789900000232e-01
6.960548204423923302e+00, 4.980338555500000153e-01
6.960720494154911897e+00, 5.500203691999999700e-01
6.960892792415254604e+00, 5.887766628399999647e-01
6.961065099205584694e+00, 5.808212620999999576e-01
6.961237414526533662e+00, 4.891576765000000271e-01
6.961409738378735668e+00, 3.484034545799999938e-01
6.961582070762824870e+00, 3.807375851099999986e-01
6.961754411679435428e+00, 5.705086783199999623e-01
6.961926761129197949e+00, 7.170968891100000242e-01
6.962099119112750145e+00, 8.016337976799999820e-01
6.962271485630724399e+00, 8.513000133500000510e-01
6.962443860683753982e+00, 8.825510077899999528e-01
6.962616244272473942e+00, 9.036228761100000284e-01
6.962788636397516662e+00, 9.190095143299999991e-01
6.962961037059518077e+00, 9.308380459299999687e-01
6.963133446259109682e+00, 9.399729320199999849e-01
6.963305863996929190e+00, 9.470814601200000515e-01
6.963478290273608984e+00, 9.526817272099999956e-01
6.963650725089783222e+00, 9.571191251899999752e-01
6.963823168446086953e+00, 9.606065421499999646e-01
6.963995620343154336e+00, 9.632566091099999950e-01
6.964168080781620418e+00, 9.650907334399999593e-01
6.964340549762117583e+00, 9.660230117800000516e-01
6.964513027285283542e+00, 9.657927906100000071e-01
6.964685513351751567e+00, 9.637949694299999814e-01
6.964858007962155817e+00, 9.587146148399999790e-01
6.965030511117132228e+00, 9.476788097099999586e-01
6.965203022817315848e+00, 9.259704758300000282e-01
6.965375543063340835e+00, 8.969547312100000225e-01
6.965548071855841350e+00, 8.983233572800000122e-01
6.965720609195454216e+00, 9.295529735399999938e-01
6.965893155082814481e+00, 9.533233598900000549e-01
6.966065709518557192e+00, 9.665460700200000366e-01
6.966238272503316509e+00, 9.740440581299999456e-01
6.966410844037729255e+00, 9.786438725299999586e-01
6.974834087180376230e+00, 9.924879900499999907e-01
6.976824078794799711e+00, 9.742906279399999869e-01
6.976997175209199931e+00, 9.569221060799999456e-01
6.977170280212926734e+00, 9.191633817500000081e-01
6.977343393806619609e+00, 8.722988636399999773e-01
6.977516515990918045e+00, 9.014295705299999462e-01
6.977689646766463305e+00, 9.477936992000000060e-01
6.977862786133892214e+00, 9.706847481100000508e-01
6.982974265770631739e+00, 9.798713906499999515e-01
6.983147667498093902e+00, 9.630467985699999733e-01
6.983321077837619129e+00, 9.509653483400000162e-01
6.983494496789848682e+00, 9.685258228699999972e-01
6.985446053666904298e+00, 9.968637066300000127e-01
6.991046566662075357e+00, 9.789185452199999915e-01
6.991220369530180889e+00, 9.754759680800000332e-01
6.991394181040250899e+00, 9.711234893200000329e-01
6.991568001192929316e+00, 9.655246763000000509e-01
6.991741829988861845e+00, 9.581782104499999564e-01
6.991915667428692416e+00, 9.483178779900000022e-01
6.992089513513065846e+00, 9.347432513500000262e-01
6.992263368242627841e+00, 9.155317993599999538e-01
6.992437231618022331e+00, 8.875829502099999990e-01
6.992611103639895020e+00, 8.460644992600000469e-01
6.992784984308889840e+00, 7.846364448899999511e-01
6.992958873625653382e+00, 7.004835726400000517e-01
6.993132771590829577e+00, 6.125584536699999472e-01
6.993306678205062354e+00, 5.766830272899999832e-01
6.993480593469000972e+00, 6.264113489299999449e-01
6.993654517383287583e+00, 7.168824070000000548e-01
6.993828449948568782e+00, 7.973656085800000515e-01
6.994002391165489385e+00, 8.547650678099999455e-01
6.994176341034695987e+00, 8.934027744600000487e-01
6.994350299556832518e+00, 9.194818277299999787e-01
6.994524266732545570e+00, 9.374914575199999600e-01
6.994698242562480850e+00, 9.502789876999999663e-01
6.994872227047284952e+00, 9.596081693900000431e-01
6.995046220187602692e+00, 9.665834108799999935e-01
6.995220221984079778e+00, 9.719112310599999915e-01
6.995394232437363691e+00, 9.760531449799999537e-01
6.995568251548098360e+00, 9.793331447699999970e-01
6.998745621820947171e+00, 9.952328927800000447e-01
7.001228589595360319e+00, 9.710347534000000058e-01
7.001402899104505195e+00, 9.633484365300000185e-01
7.001577217293430522e+00, 9.673567285099999857e-01
7.001751544162784668e+00, 9.774513188700000299e-01
7.008207746600924715e+00, 9.988058793999999851e-01
7.016951284268387212e+00, 9.973854182900000476e-01
7.020542444177700681e+00, 9.777014843700000402e-01
7.020717716739033776e+00, 9.719741213200000507e-01
7.020892998052179479e+00, 9.636077032300000011e-01
7.021068288117794154e+00, 9.507889591799999485e-01
7.021243586936532388e+00, 9.301130348199999620e-01
7.021418894509051434e+00, 8.954133184100000475e-01
7.021594210836004102e+00, 8.391210396799999582e-01
7.021769535918050309e+00, 7.729567276800000108e-01
7.021944869755842866e+00, 7.619142571700000532e-01
7.022120212350039026e+00, 8.195864433999999754e-01
7.022295563701293375e+00, 8.767988149200000025e-01
7.022470923810264054e+00, 9.109493155000000231e-01
7.022646292677604762e+00, 9.279647602399999640e-01
7.022821670303972752e+00, 9.337204075199999620e-01
7.022997056690025275e+00, 9.297957306999999894e-01
7.023172451836417807e+00, 9.200617870599999693e-01
7.023347855743805823e+00, 9.062133944900000460e-01
7.023523268412847465e+00, 8.802710000100000265e-01
7.023698689844198206e+00, 8.465409299699999668e-01
7.023874120038514413e+00, 8.210727323500000008e-01
7.024049558996454223e+00, 8.257945996700000180e-01
7.024225006718670450e+00, 8.576578725600000341e-01
7.024400463205824785e+00, 8.939634751599999651e-01
7.024575928458571816e+00, 9.225711037499999545e-01
7.024751402477567908e+00, 9.426206535600000214e-01
7.024926885263471199e+00, 9.563660614400000259e-01
7.025102376816938055e+00, 9.659138927100000549e-01
7.025277877138624838e+00, 9.727090601700000283e-01
7.025453386229188801e+00, 9.776735809700000113e-01
7.030854574851570504e+00, 9.963552744300000485e-01
7.039654748298868725e+00, 9.851161678600000027e-01
7.040491910721212498e+00, 9.794417189799999868e-01
7.040668180813990595e+00, 9.777627306699999687e-01
7.040844459733403227e+00, 9.758712844900000460e-01
7.041020747480112973e+00, 9.737246131200000265e-01
7.041197044054784193e+00, 9.712653025299999854e-01
7.041373349458078579e+00, 9.684292196099999472e-01
7.041549663690658711e+00, 9.651369695599999465e-01
7.041725986753189837e+00, 9.612867126099999826e-01
7.041902318646333647e+00, 9.567465362599999468e-01
7.042078659370753613e+00, 9.513460678599999776e-01
7.042255008927114091e+00, 9.448658767099999967e-01
7.042431367316078550e+00, 9.370098374299999922e-01
7.042607734538310460e+00, 9.273458872500000005e-01
7.042784110594473290e+00, 9.152521802799999939e-01
7.042960495485230510e+00, 8.998484491799999541e-01
7.043136889211245588e+00, 8.798508725700000532e-01
7.043313291773182883e+00, 8.533277280000000076e-01
7.043489703171706751e+00, 8.173075232500000009e-01
7.043666123407481550e+00, 7.671675734499999733e-01
7.043842552481169861e+00, 6.958293631299999893e-01
7.044018990393437818e+00, 5.934713479300000039e-01
7.044195437144947114e+00, 4.514715086800000221e-01
7.044371892736363883e+00, 2.815910673099999983e-01
7.044548357168350705e+00, 1.465746679000000108e-01
7.044724830441574603e+00, 1.127132404300000001e-01
7.044901312556698159e+00, 1.824417353999999991e-01
7.045077803514386616e+00, 3.045438494600000157e-01
7.045254303315303446e+00, 3.862624059099999951e-01
7.045430811960114781e+00, 3.892565323300000157e-01
7.045607329449484979e+00, 3.697141903200000246e-01
7.045783855784077510e+00, 4.329767560800000248e-01
7.045960390964558506e+00, 5.594192691199999512e-01
7.046136934991593215e+00, 6.690946396400000440e-01
7.046313487865846881e+00, 7.414939058599999688e-01
7.046490049587982973e+00, 7.842350807200000329e-01
7.046666620158667627e+00, 8.051441782799999558e-01
7.046843199578565198e+00, 8.076221804000000004e-01
7.047019787848342709e+00, 7.914513387899999586e-01
7.047196384968662741e+00, 7.562065553900000348e-01
7.047372990940193205e+00, 7.124552556100000045e-01
7.047549605763598457e+00, 6.947473749800000542e-01
7.047726229439544632e+00, 7.284146555399999556e-01
7.047902861968697863e+00, 7.874996839800000314e-01
7.048079503351721620e+00, 8.402482401299999903e-01
7.048256153589283812e+00, 8.785057415800000546e-01
7.048432812682047022e+00, 9.048750522199999757e-01
7.048609480630681823e+00, 9.231835698999999451e-01
7.048786157435850797e+00, 9.362099475699999784e-01
7.048962843098221853e+00, 9.457163791799999553e-01
7.049139537618459350e+00, 9.528499546799999997e-01
7.049316240997230310e+00, 9.584056683299999602e-01
7.049492953235200865e+00, 9.631221514000000150e-01
7.049669674333036262e+00, 9.671911879100000275e-01
7.049846404291404411e+00, 9.705010029799999716e-01
7.050023143110971446e+00, 9.732263788099999591e-01
7.050199890792403501e+00, 9.754879185000000508e-01
7.050376647336367597e+00, 9.773828971700000423e-01
7.050553412743528980e+00, 9.789832879300000013e-01
7.053294410433458950e+00, 9.789619055699999572e-01
7.053471322179688308e+00, 9.756142689400000290e-01
7.053648242800792723e+00, 9.703539570200000464e-01
7.053825172297439217e+00, 9.616379882700000215e-01
7.054002110670294812e+00, 9.461541452699999688e-01
7.054179057920030083e+00, 9.157092992099999940e-01
7.054356014047311163e+00, 8.476969152800000185e-01
7.054532979052805963e+00, 6.906991148900000210e-01
7.054709952937183282e+00, 5.534715667699999786e-01
7.054886935701111916e+00, 7.249945323299999966e-01
7.055063927345258890e+00, 8.590133375499999779e-01
7.055240927870292111e+00, 9.117013212400000288e-01
7.055417937276883045e+00, 9.274001092800000512e-01
7.055594955565696935e+00, 9.154552105200000067e-01
7.055771982737404358e+00, 8.576042154199999823e-01
7.055949018792674110e+00, 8.086260218099999841e-01
7.056126063732173215e+00, 8.935891156499999877e-01
7.056303117556571358e+00, 9.448744493599999794e-01
7.056480180266535562e+00, 9.655928413500000085e-01
7.056657251862738178e+00, 9.755397636299999453e-01
7.060998283654902785e+00, 9.779347936000000185e-01
7.061175582076358204e+00, 9.658350037599999771e-01
7.061352889401800503e+00, 9.401642571299999585e-01
7.061530205631901147e+00, 8.861708742099999592e-01
7.061707530767330709e+00, 8.388786499500000549e-01
7.061884864808759765e+00, 8.912408298099999682e-01
7.062062207756858889e+00, 9.430632999900000479e-01
7.062239559612300432e+00, 9.674742573100000298e-01
7.062416920375754970e+00, 9.791414409299999955e-01
7.063791768403810067e+00, 9.965002416399999507e-01
7.072674638782769030e+00, 9.997065990500000332e-01
7.081579878093010372e+00, 9.809136545300000121e-01
7.081758211622636523e+00, 9.692169213100000347e-01
7.081936554134340867e+00, 9.751980151100000382e-01
7.082114905628801083e+00, 9.772381627499999723e-01
7.082293266106694851e+00, 9.750571657800000125e-01
7.082471635568701629e+00, 9.751842938200000477e-01
7.082650014015501760e+00, 9.794322828899999500e-01
7.084478911284485925e+00, 9.594662627000000166e-01
7.084657390856991199e+00, 9.346400813699999865e-01
7.084835879422611171e+00, 9.635817038399999701e-01
7.092072232018107769e+00, 9.784055794099999481e-01
7.092251094398173805e+00, 9.612402411499999522e-01
7.092429965800302938e+00, 9.496679093800000082e-01
7.092608846225176400e+00, 9.651017926499999566e-01
7.092966634145887461e+00, 9.885790986200000408e-01
7.101923078616612095e+00, 9.993899156300000142e-01
7.110902170682529722e+00, 9.975176877400000475e-01
7.115265211656121913e+00, 9.797468483300000308e-01
7.115445245819883802e+00, 9.762549086399999743e-01
7.115625289094513306e+00, 9.718031961199999902e-01
7.115805341480702317e+00, 9.660191292099999938e-01
7.115985402979142727e+00, 9.583420152099999534e-01
7.116165473590526425e+00, 9.479031579700000210e-01
7.116345553315543526e+00, 9.333288858099999530e-01
7.116525642154888587e+00, 9.124141028700000211e-01
7.116705740109249945e+00, 8.816680517299999575e-01
7.116885847179323044e+00, 8.360703751200000422e-01
7.117065963365799774e+00, 7.709816906899999989e-01
7.117246088669370252e+00, 6.922740060900000048e-01
7.117426223090729032e+00, 6.357554726899999897e-01
7.117606366630566228e+00, 6.486857715799999591e-01
7.117786519289575509e+00, 7.186888178700000518e-01
7.117966681068447876e+00, 7.949866785000000435e-01
7.118146851967878774e+00, 8.533214271500000336e-01
7.118327031988558318e+00, 8.933172835299999504e-01
7.118507221131180174e+00, 9.202810918999999590e-01
7.118687419396437122e+00, 9.387519648300000075e-01
7.118867626785021940e+00, 9.517361089100000449e-01
7.119047843297626521e+00, 9.611117446100000405e-01
7.119228068934943643e+00, 9.680480706199999785e-01
7.119408303697668750e+00, 9.732871778899999660e-01
7.119588547586492844e+00, 9.773558603599999950e-01
